time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
2.422489707248723315e-06,2.422489707248723315e-06,2.800000000000000000e+01,2.800000000000024514e+01,2.549996990917233308e+00,2.550000000000000711e+00,2.800000000000024514e+01,2.549996990917233308e+00,2.800000000000000000e+01,2.549999999411540319e+00
4.844979414497446630e-06,2.422489707248723315e-06,2.800000000000000000e+01,2.800000000000076739e+01,2.549993986428254367e+00,2.549999999999999822e+00,2.800000000000076739e+01,2.549993986428254367e+00,2.800000000000000000e+01,2.549999998823081260e+00
9.892079385965340355e-06,5.047099971467893725e-06,2.800000000000000000e+01,2.800000000000261124e+01,2.549987739973583523e+00,2.549999999999999822e+00,2.800000000000261124e+01,2.549987739973583523e+00,2.800000000000000000e+01,2.549999997597066859e+00
1.493917935743323323e-05,5.047099971467892878e-06,2.800000000000000000e+01,2.800000000000550315e+01,2.549981512882298684e+00,2.549999999999999822e+00,2.800000000000550315e+01,2.549981512882298684e+00,2.800000000000000000e+01,2.549999996371055566e+00
1.998627932890112611e-05,5.047099971467892878e-06,2.800000000000000000e+01,2.800000000000937916e+01,2.549975305738930942e+00,2.549999999999999822e+00,2.800000000000937916e+01,2.549975305738930942e+00,2.800000000000000711e+01,2.549999995145046938e+00
3.177078928261457645e-05,1.178450995371345034e-05,2.800000000000000000e+01,2.800000000002176037e+01,2.549960890644517253e+00,2.549999999999999822e+00,2.800000000002176037e+01,2.549960890644517253e+00,2.800000000000000711e+01,2.549999992282442562e+00
4.355529923632803018e-05,1.178450995371345373e-05,2.800000000000000000e+01,2.800000000003830891e+01,2.549946583941224088e+00,2.549999999999999822e+00,2.800000000003830891e+01,2.549946583941224088e+00,2.800000000000001066e+01,2.549999989419855062e+00
5.533980919004148391e-05,1.178450995371345373e-05,2.800000000000000000e+01,2.800000000005841727e+01,2.549932384508521110e+00,2.549999999999999822e+00,2.800000000005841727e+01,2.549932384508521110e+00,2.800000000000001776e+01,2.549999986557282661e+00
8.134594830396524854e-05,2.600613911392376463e-05,2.800000000000000000e+01,2.800000000011339907e+01,2.549901422828846353e+00,2.549999999999999822e+00,2.800000000011339907e+01,2.549901422828846353e+00,2.800000000000003553e+01,2.549999980240195363e+00
1.073520874178890199e-04,2.600613911392377141e-05,2.800000000000000000e+01,2.800000000018013679e+01,2.549870965054777727e+00,2.549999999999999822e+00,2.800000000018013679e+01,2.549870965054777727e+00,2.800000000000006040e+01,2.549999973923184893e+00
1.333582265318127914e-04,2.600613911392377141e-05,2.800000000000000000e+01,2.800000000025669422e+01,2.549840998553023041e+00,2.549999999999999822e+00,2.800000000025669422e+01,2.549840998553023041e+00,2.800000000000009592e+01,2.549999967606249918e+00
1.593643656457365628e-04,2.600613911392377141e-05,2.800000000000000000e+01,2.800000000034200909e+01,2.549811511125065877e+00,2.549999999999999822e+00,2.800000000034200909e+01,2.549811511125065877e+00,2.800000000000013500e+01,2.549999961289388661e+00
2.146261406586442793e-04,5.526177501290771652e-05,2.800000000000000000e+01,2.800000000054923532e+01,2.549750389760303104e+00,2.549999999999999822e+00,2.800000000054923532e+01,2.549750389760303104e+00,2.800000000000024514e+01,2.549999947866609329e+00
2.698879156715519958e-04,5.526177501290771652e-05,2.800000000000000000e+01,2.800000000078696871e+01,2.549691271078098342e+00,2.549999999999999822e+00,2.800000000078696871e+01,2.549691271078098342e+00,2.800000000000037659e+01,2.549999934444148408e+00
3.251496906844597123e-04,5.526177501290771652e-05,2.800000000000000000e+01,2.800000000105152154e+01,2.549634052933353878e+00,2.549999999999999822e+00,2.800000000105152154e+01,2.549634052933353878e+00,2.800000000000054712e+01,2.549999921021996130e+00
3.804114656973674288e-04,5.526177501290771652e-05,2.800000000000000000e+01,2.800000000134052414e+01,2.549578639272971792e+00,2.549999999999999822e+00,2.800000000134052414e+01,2.549578639272971792e+00,2.800000000000075318e+01,2.549999907600142723e+00
4.834464335512740434e-04,1.030349678539066146e-04,2.800000000000000000e+01,2.800000000193812966e+01,2.549479831179225719e+00,2.549999999999999822e+00,2.800000000193812966e+01,2.549479831179225719e+00,2.800000000000121148e+01,2.549999882576010624e+00
5.864814014051806038e-04,1.030349678539065604e-04,2.800000000000000000e+01,2.800000000260551758e+01,2.549386443820438330e+00,2.549999999999999822e+00,2.800000000260551758e+01,2.549386443820438330e+00,2.800000000000177280e+01,2.549999857552829319e+00
6.895163692590871099e-04,1.030349678539065061e-04,2.800000000000000000e+01,2.800000000333605499e+01,2.549297992661928802e+00,2.549999999999999822e+00,2.800000000333605499e+01,2.549297992661928802e+00,2.800000000000245137e+01,2.549999832530546851e+00
7.925513371129936160e-04,1.030349678539065061e-04,2.800000000000000000e+01,2.800000000412435242e+01,2.549214041867110314e+00,2.549999999999999822e+00,2.800000000412435242e+01,2.549214041867110314e+00,2.800000000000324363e+01,2.549999807509116145e+00
8.955863049669001222e-04,1.030349678539065061e-04,2.800000000000000000e+01,2.800000000496632069e+01,2.549134199210508989e+00,2.549999999999999822e+00,2.800000000496632069e+01,2.549134199210508989e+00,2.800000000000414246e+01,2.549999782488495903e+00
1.009130473949129518e-03,1.135441689822293959e-04,2.800000000000000000e+01,2.800000000595261440e+01,2.549050549724587000e+00,2.549999999999999822e+00,2.800000000595261440e+01,2.549050549724587000e+00,2.800000000000525091e+01,2.549999754916752348e+00
1.122674642931358914e-03,1.135441689822293959e-04,2.800000000000000000e+01,2.800000000699678893e+01,2.548971038854056737e+00,2.549999999999999822e+00,2.800000000699678893e+01,2.548971038854056737e+00,2.800000000000650502e+01,2.549999727345897860e+00
1.236218811913588310e-03,1.135441689822293959e-04,2.800000000000000000e+01,2.800000000809575340e+01,2.548895289425099797e+00,2.549999999999999822e+00,2.800000000809575340e+01,2.548895289425099797e+00,2.800000000000788702e+01,2.549999699775889361e+00
1.349762980895817706e-03,1.135441689822293959e-04,2.800000000000000000e+01,2.800000000924682553e+01,2.548822964751360498e+00,2.549999999999999822e+00,2.800000000924682553e+01,2.548822964751360498e+00,2.800000000000939337e+01,2.549999672206686885e+00
1.463307149878047102e-03,1.135441689822293959e-04,2.800000000000000000e+01,2.800000001044774933e+01,2.548753764076213457e+00,2.549999999999999822e+00,2.800000001044774933e+01,2.548753764076213457e+00,2.800000000001104539e+01,2.549999644638256679e+00
1.576851318860276498e-03,1.135441689822293959e-04,2.800000000000000000e+01,2.800000001169659569e+01,2.548687418406444305e+00,2.549999999999999822e+00,2.800000001169659569e+01,2.548687418406444305e+00,2.800000000001282174e+01,2.549999617070563218e+00
1.738544946049471254e-03,1.616936271891947566e-04,2.800000000000000000e+01,2.800000001355428125e+01,2.548597396785839742e+00,2.549999999999999822e+00,2.800000001355428125e+01,2.548597396785839742e+00,2.800000000001558220e+01,2.549999577813752083e+00
1.900238573238666011e-03,1.616936271891947566e-04,2.800000000000000000e+01,2.800000001550100137e+01,2.548512069891268883e+00,2.549999999999999822e+00,2.800000001550100137e+01,2.548512069891268883e+00,2.800000000001862688e+01,2.549999538558300749e+00
2.061932200427860767e-03,1.616936271891947566e-04,2.800000000000000000e+01,2.800000001753284806e+01,2.548430913033751910e+00,2.549999999999999822e+00,2.800000001753284806e+01,2.548430913033751910e+00,2.800000000002192380e+01,2.549999499304140826e+00
