time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
2.653838937321770884e-06,2.653838937321770884e-06,2.800000000000000000e+01,2.800000000000023448e+01,2.549997253302530353e+00,2.550000000000000711e+00,2.800000000000023448e+01,2.549997253302530353e+00,2.800000000000000000e+01,2.549999999462785105e+00
5.307677874643541767e-06,2.653838937321770884e-06,2.800000000000000000e+01,2.800000000000073186e+01,2.549994511196996161e+00,2.549999999999999822e+00,2.800000000000073186e+01,2.549994511196996161e+00,2.800000000000000000e+01,2.549999998925570832e+00
1.083994066115412207e-05,5.532262786510580300e-06,2.800000000000000000e+01,2.800000000000249045e+01,2.549988808138319740e+00,2.549999999999999822e+00,2.800000000000249045e+01,2.549988808138319740e+00,2.800000000000000000e+01,2.549999997805680874e+00
1.637220344766470237e-05,5.532262786510580300e-06,2.800000000000000000e+01,2.800000000000523315e+01,2.549983124446353777e+00,2.549999999999999822e+00,2.800000000000523315e+01,2.549983124446353777e+00,2.800000000000000000e+01,2.549999996685793135e+00
2.190446623417528267e-05,5.532262786510580300e-06,2.800000000000000000e+01,2.800000000000889955e+01,2.549977460696825293e+00,2.549999999999999822e+00,2.800000000000889955e+01,2.549977460696825293e+00,2.800000000000000711e+01,2.549999995565908506e+00
3.489198402836119086e-05,1.298751779418590819e-05,2.800000000000000000e+01,2.800000000002062350e+01,2.549964243140356412e+00,2.549999999999999822e+00,2.800000000002062350e+01,2.549964243140356412e+00,2.800000000000000711e+01,2.549999992936880400e+00
4.787950182254709905e-05,1.298751779418590819e-05,2.800000000000000000e+01,2.800000000003623413e+01,2.549951134947007425e+00,2.549999999999999822e+00,2.800000000003623413e+01,2.549951134947007425e+00,2.800000000000001066e+01,2.549999990307866504e+00
6.086701961673300724e-05,1.298751779418590819e-05,2.800000000000000000e+01,2.800000000005512746e+01,2.549938134864661254e+00,2.549999999999999822e+00,2.800000000005512746e+01,2.549938134864661254e+00,2.800000000000001776e+01,2.549999987678865487e+00
8.924429511204846086e-05,2.837727549531545362e-05,2.800000000000000000e+01,2.800000000010600587e+01,2.549910099986943290e+00,2.549999999999999822e+00,2.800000000010600587e+01,2.549910099986943290e+00,2.800000000000003553e+01,2.549999981934637727e+00
1.176215706073639213e-04,2.837727549531546040e-05,2.800000000000000000e+01,2.800000000016745361e+01,2.549882561282298177e+00,2.549999999999999822e+00,2.800000000016745361e+01,2.549882561282298177e+00,2.800000000000005684e+01,2.549999976190472584e+00
1.459988461026793952e-04,2.837727549531547395e-05,2.800000000000000000e+01,2.800000000023775115e+01,2.549855505204442263e+00,2.549999999999999822e+00,2.800000000023775115e+01,2.549855505204442263e+00,2.800000000000009592e+01,2.549999970446369613e+00
1.743761215979948691e-04,2.837727549531547395e-05,2.800000000000000000e+01,2.800000000031598191e+01,2.549828918709727166e+00,2.549999999999999822e+00,2.800000000031598191e+01,2.549828918709727166e+00,2.800000000000012790e+01,2.549999964702327038e+00
2.325242766145383614e-04,5.814815501654349225e-05,2.800000000000000000e+01,2.800000000049845994e+01,2.549775855193984420e+00,2.549999999999999822e+00,2.800000000049845994e+01,2.549775855193984420e+00,2.800000000000022382e+01,2.549999952932339387e+00
2.906724316310818537e-04,5.814815501654349225e-05,2.800000000000000000e+01,2.800000000070682660e+01,2.549724608261666692e+00,2.549999999999999822e+00,2.800000000070682660e+01,2.549724608261666692e+00,2.800000000000034817e+01,2.549999941162594208e+00
3.488205866476253459e-04,5.814815501654349225e-05,2.800000000000000000e+01,2.800000000093806563e+01,2.549675080770672064e+00,2.549999999999999822e+00,2.800000000093806563e+01,2.549675080770672064e+00,2.800000000000050449e+01,2.549999929393083065e+00
