time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.994517011253349220e-17,1.847962907076040773e-14,7.257090241202466006e-20,4.643070710091042809e-21
2.000000000000000000e+00,3.357296758701401471e-16,3.505743669927808673e-14,1.229726879620145235e-19,6.978639498476061728e-21
3.000000000000000000e+00,7.185765893217365614e-16,5.032979788952985969e-14,1.825167098937133605e-19,1.166599630294322106e-20
4.000000000000000000e+00,1.274386421521434652e-15,6.613772939098349151e-14,2.543630290846254566e-19,1.503959566394380269e-20
5.000000000000000000e+00,1.919247357422425647e-15,8.024884568104465850e-14,3.180926169422028220e-19,1.763467209548271511e-20
6.000000000000000000e+00,2.705477639190639722e-15,9.458636259868033910e-14,3.724289548887994176e-19,2.074876381332940700e-20
7.000000000000000000e+00,3.639090161719359128e-15,1.088170892611611976e-13,4.079787930134343774e-19,2.386285553117610190e-20
8.000000000000000000e+00,4.736253732008372532e-15,1.233396387991146173e-13,4.680955924437114578e-19,3.216710011210061863e-20
9.000000000000000000e+00,6.007062162905434508e-15,1.381250668240766207e-13,5.553203477068319108e-19,3.943331412040956738e-20
1.000000000000000000e+01,7.332318610546208326e-15,1.518088238442824632e-13,6.618735210560087846e-19,4.358543641087182725e-20
1.100000000000000000e+01,8.530714705798706748e-15,1.630625078120080765e-13,7.085989180490928358e-19,4.566149755610295718e-20
1.200000000000000000e+01,9.400686987974067014e-15,1.705034624719290827e-13,8.287361758849189428e-19,5.240869627810412044e-20
1.300000000000000000e+01,1.003791431499422067e-14,1.754998718851378205e-13,8.818200805100512721e-19,5.448475742333525037e-20
1.400000000000000000e+01,1.051313157586003452e-14,1.789590567219781930e-13,9.992597896534933166e-19,5.656081856856638031e-20
1.500000000000000000e+01,1.088112718325205925e-14,1.814314890278954531e-13,1.051765648130257901e-18,6.071294085902862814e-20
1.600000000000000000e+01,1.116897334735410049e-14,1.832407115561309481e-13,1.171999246990812062e-18,6.278900200425977011e-20
1.700000000000000000e+01,1.139908100065633272e-14,1.845931678444963398e-13,1.236066028434937326e-18,6.538407843579867952e-20
1.800000000000000000e+01,1.158673422738577222e-14,1.856235352073514671e-13,1.315451032810815927e-18,6.849817015364536840e-20
1.900000000000000000e+01,1.173957506965592712e-14,1.864187789762456955e-13,1.383467796268789761e-18,7.161226187149205728e-20
2.000000000000000000e+01,1.186834899920264291e-14,1.870418102420870164e-13,1.435491949621914172e-18,7.628339944826209663e-20
2.100000000000000000e+01,1.197133870319142399e-14,1.875361116706501630e-13,1.480001503046253852e-18,8.510665931549440788e-20
2.200000000000000000e+01,1.206309227463450234e-14,1.879320814781301453e-13,1.497535569546751559e-18,8.925878160595665571e-20
2.300000000000000000e+01,1.214113187644210379e-14,1.882511305820208858e-13,1.608905794132328813e-18,9.548696504165004551e-20
2.400000000000000000e+01,1.220334766713184790e-14,1.885136125705573721e-13,1.650910480913740634e-18,9.963908733211229334e-20
2.500000000000000000e+01,1.226200616695013726e-14,1.887324797271617929e-13,1.722780885360834310e-18,1.037912096225745532e-19
2.600000000000000000e+01,1.231318208941812186e-14,1.889127543658142355e-13,1.768831895180822081e-18,1.084623471993446046e-19
2.700000000000000000e+01,1.235390693663617184e-14,1.890642167821600329e-13,1.875385068529999340e-18,1.105384083445757225e-19
2.800000000000000000e+01,1.239217847980494193e-14,1.891932109517529978e-13,1.940511601246132908e-18,1.157285612076535413e-19
2.900000000000000000e+01,1.242500368798431117e-14,1.893013228684814951e-13,2.035311169578492801e-18,1.229947752159625021e-19
3.000000000000000000e+01,1.245243162725526338e-14,1.893935748463256372e-13,2.074425625618063971e-18,1.229947752159625021e-19
3.100000000000000000e+01,1.248241100273746631e-14,1.894715528791738393e-13,2.166142281159128067e-18,1.229947752159625021e-19
3.200000000000000000e+01,1.250890668646969261e-14,1.895397506163766579e-13,2.231268813875261635e-18,1.312990197968870218e-19
3.300000000000000000e+01,1.252897471359280515e-14,1.895973750609898978e-13,2.286953926168049973e-18,1.338940962284259312e-19
3.400000000000000000e+01,1.254389080221242771e-14,1.896520918501410220e-13,2.317783054081012944e-18,1.380462185188881911e-19
3.500000000000000000e+01,1.255846342826515241e-14,1.896978213405909829e-13,2.372312074077065021e-18,1.385652338051959585e-19
3.600000000000000000e+01,1.257671601039179694e-14,1.897369425231724413e-13,2.421831360787261381e-18,1.432363713819660099e-19
3.700000000000000000e+01,1.259192649549733353e-14,1.897734203826064989e-13,2.486957893503394949e-18,1.479075089587360613e-19
3.800000000000000000e+01,1.260036586142685693e-14,1.898054045926900000e-13,2.587152559220523545e-18,1.499835701039671792e-19
3.900000000000000000e+01,1.261292677815917199e-14,1.898318378241639591e-13,2.623762148617166664e-18,1.546547076807372065e-19
4.000000000000000000e+01,1.262411384462388931e-14,1.898587997202674237e-13,2.775595603588507455e-18,1.634779675479695178e-19
4.100000000000000000e+01,1.263167002109567219e-14,1.898804749700760611e-13,2.841107500403552853e-18,1.655540286932006356e-19
4.200000000000000000e+01,1.264678237403923796e-14,1.898995068967373227e-13,2.966736196648875717e-18,1.697061509836628955e-19
4.300000000000000000e+01,1.264972633889837352e-14,1.899164241648806636e-13,3.010282339825935244e-18,1.743772885604329469e-19
4.400000000000000000e+01,1.265875449779972497e-14,1.899338700976534847e-13,3.127818389994105439e-18,1.795674414235107657e-19
4.500000000000000000e+01,1.266405363454616960e-14,1.899507873657968004e-13,3.170979169072252750e-18,1.857956248592041435e-19
4.600000000000000000e+01,1.266915650696867259e-14,1.899634753169043250e-13,3.238032522282946624e-18,1.925428235812053128e-19
4.700000000000000000e+01,1.268299314180661301e-14,1.899761632680118244e-13,3.305856603691464159e-18,1.998090375895142735e-19
4.800000000000000000e+01,1.268593710666574856e-14,1.899872652252308832e-13,3.377534326089102305e-18,2.060372210252076513e-19
4.900000000000000000e+01,1.268564271017983611e-14,1.899973098531909816e-13,3.431870664035698467e-18,2.086322974567465848e-19
5.000000000000000000e+01,1.268819414639108682e-14,1.900057684872626646e-13,3.486592366081207230e-18,2.127844197472087965e-19
5.100000000000000000e+01,1.269290449016570497e-14,1.900126411274458819e-13,3.522431227280026688e-18,2.148604808924399626e-19
5.200000000000000000e+01,1.269830175907412199e-14,1.900216284261470452e-13,3.583318754908128199e-18,2.169365420376710564e-19
5.300000000000000000e+01,1.270320836717268178e-14,1.900263864078123416e-13,3.660006210591622448e-18,2.216076796144411318e-19
5.400000000000000000e+01,1.270909629689095446e-14,1.900359023711429851e-13,3.690064610306760603e-18,2.304309394816733949e-19
5.500000000000000000e+01,1.271184399742614838e-14,1.900417176820672420e-13,3.744400948253357151e-18,2.371781382036745883e-19
5.600000000000000000e+01,1.271282531904585971e-14,1.900496476515094448e-13,3.791030004221713244e-18,2.413302604941368241e-19
5.700000000000000000e+01,1.271655434120076495e-14,1.900522909746568458e-13,3.883132023861689171e-18,2.413302604941368241e-19
5.800000000000000000e+01,1.271851698444018918e-14,1.900554629624337017e-13,3.945946371984349832e-18,2.434063216393679420e-19
5.900000000000000000e+01,1.271890951308807403e-14,1.900581062855811027e-13,4.025716740459141033e-18,2.506725356476769268e-19
6.000000000000000000e+01,1.272067589200355662e-14,1.900623356026169442e-13,4.092770093669834907e-18,2.589767802286013984e-19
6.100000000000000000e+01,9.633905185480382939e-12,6.607266399171032668e-13,4.174801089236582519e-18,2.645006943866340030e-19
6.200000000000000000e+01,9.541128095587944903e-12,6.606848754113743821e-13,4.204474124852809615e-18,2.696908472497118218e-19
6.300000000000000000e+01,9.421652973445296315e-12,6.605611678880762191e-13,4.253800729513550060e-18,2.717669083949429397e-19
6.400000000000000000e+01,9.295489751935662677e-12,6.602566570614961333e-13,4.297732236789521032e-18,2.720264160380968355e-19
6.500000000000000000e+01,9.201648124350160976e-12,6.598395406688370191e-13,4.343590564560053465e-18,2.720264160380968355e-19
6.600000000000000000e+01,9.009735569262523212e-12,6.586590325512097192e-13,4.437619404694589313e-18,2.720264160380968355e-19
6.700000000000000000e+01,8.925386069440173322e-12,6.577560733640591667e-13,4.491570378542274030e-18,2.824067217642525212e-19
6.800000000000000000e+01,8.720964411401742196e-12,6.551650880149811376e-13,4.579818757193129345e-18,2.948630886356392768e-19
6.900000000000000000e+01,8.575318030454345280e-12,6.526856509027232776e-13,4.632999002842989631e-18,3.042053637891793314e-19
7.000000000000000000e+01,8.462030337388305005e-12,6.499143909149928565e-13,4.680784151108081986e-18,3.104335472248727332e-19
7.100000000000000000e+01,8.248281217354509719e-12,6.446134706752040076e-13,4.736276581351414794e-18,3.104335472248727332e-19
7.200000000000000000e+01,8.081887734723160252e-12,6.394203980198290170e-13,4.821056683112062097e-18,3.192568070921050445e-19
7.300000000000000000e+01,7.997147080103192274e-12,6.358265358686287296e-13,4.845719985442431549e-18,3.317131739634918000e-19
7.400000000000000000e+01,7.969348593788637535e-12,6.337531131918109503e-13,4.917397707840069695e-18,3.317131739634918000e-19
7.500000000000000000e+01,8.023867290222009329e-12,6.343674214912659238e-13,5.054587327052753625e-18,3.317131739634918000e-19
7.600000000000000000e+01,8.080364331040719660e-12,6.353681836348702613e-13,5.171738013122011604e-18,3.358652962539540839e-19
7.700000000000000000e+01,8.106754032038017235e-12,6.357234462658803446e-13,5.258059571278306228e-18,3.483216631253408395e-19
7.800000000000000000e+01,8.124397802231792199e-12,6.359777339526598626e-13,5.396790646886638248e-18,3.566259077062653592e-19
7.900000000000000000e+01,8.209036791931957880e-12,6.377852383208495596e-13,5.469624461581012655e-18,3.571449229925731026e-19
8.000000000000000000e+01,8.341114046314948038e-12,6.408567798181242250e-13,5.488121938328789744e-18,3.654491675734976223e-19
8.100000000000000000e+01,8.473069616817094534e-12,6.441863096545847192e-13,5.629935926728417946e-18,3.696012898639598581e-19
