time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
4.000000000000000666e-06,4.000000000000000666e-06,2.799999999999999645e+01,2.800000000000065725e+01,2.549996690456921566e+00,2.549999999999999822e+00,2.800000000000065725e+01,2.549996690456921566e+00,2.800000000000000000e+01,2.549999999352225988e+00
6.764439514362657115e-06,2.764439514362656449e-06,2.800000000000000000e+01,2.800000000000148148e+01,2.549994407420154374e+00,2.549999999999999822e+00,2.800000000000148148e+01,2.549994407420154374e+00,2.800000000000000000e+01,2.549999998904543652e+00
9.528879028725313564e-06,2.764439514362656449e-06,2.800000000000000000e+01,2.800000000000265032e+01,2.549992128474685593e+00,2.549999999999999822e+00,2.800000000000265032e+01,2.549992128474685593e+00,2.800000000000000000e+01,2.549999998456861316e+00
1.916676840512593821e-05,9.637889376400624646e-06,2.800000000000000000e+01,2.800000000000890665e+01,2.549984212165597341e+00,2.549999999999999822e+00,2.800000000000890665e+01,2.549984212165597341e+00,2.800000000000000711e+01,2.549999996896073817e+00
2.880465778152656455e-05,9.637889376400626340e-06,2.800000000000000000e+01,2.800000000001845990e+01,2.549976343464605666e+00,2.549999999999999822e+00,2.800000000001845990e+01,2.549976343464605666e+00,2.800000000000000711e+01,2.549999995335290315e+00
3.844254715792719089e-05,9.637889376400626340e-06,2.800000000000000000e+01,2.800000000003090861e+01,2.549968522861988607e+00,2.549999999999999822e+00,2.800000000003090861e+01,2.549968522861988607e+00,2.800000000000000711e+01,2.549999993774511697e+00
6.256798580098424530e-05,2.412543864305705441e-05,2.800000000000000000e+01,2.800000000007208811e+01,2.549949155183099059e+00,2.549999999999999822e+00,2.800000000007208811e+01,2.549949155183099059e+00,2.800000000000002487e+01,2.549999989867613337e+00
8.669342444404129293e-05,2.412543864305704763e-05,2.800000000000000000e+01,2.800000000012561330e+01,2.549930081450858754e+00,2.549999999999999822e+00,2.800000000012561330e+01,2.549930081450858754e+00,2.800000000000004619e+01,2.549999985960744286e+00
1.108188630870983406e-04,2.412543864305704763e-05,2.800000000000000000e+01,2.800000000018912516e+01,2.549911295227974328e+00,2.549999999999999822e+00,2.800000000018912516e+01,2.549911295227974328e+00,2.800000000000006750e+01,2.549999982053904102e+00
1.519844126835989912e-04,4.116554959650065059e-05,2.800000000000000000e+01,2.800000000031685587e+01,2.549879886095172132e+00,2.549999999999999822e+00,2.800000000031685587e+01,2.549879886095172132e+00,2.800000000000012790e+01,2.549999975387679196e+00
1.931499622800996417e-04,4.116554959650065059e-05,2.800000000000000000e+01,2.800000000046479443e+01,2.549849263969028446e+00,2.549999999999999822e+00,2.800000000046479443e+01,2.549849263969028446e+00,2.800000000000019895e+01,2.549999968721535559e+00
2.343155118766002923e-04,4.116554959650065059e-05,2.800000000000000000e+01,2.800000000063041838e+01,2.549819397912376218e+00,2.549999999999999822e+00,2.800000000063041838e+01,2.549819397912376218e+00,2.800000000000028777e+01,2.549999962055471414e+00
2.754810614731009700e-04,4.116554959650067769e-05,2.800000000000000000e+01,2.800000000081221074e+01,2.549790258670683318e+00,2.549999999999999822e+00,2.800000000081221074e+01,2.549790258670683318e+00,2.800000000000039435e+01,2.549999955389484985e+00
3.399055910292495680e-04,6.442452955614859800e-05,2.800000000000000000e+01,2.800000000112599352e+01,2.549746048422937950e+00,2.549999999999999822e+00,2.800000000112599352e+01,2.549746048422937950e+00,2.800000000000059686e+01,2.549999944957296094e+00
4.043301205853981660e-04,6.442452955614859800e-05,2.800000000000000000e+01,2.800000000147243995e+01,2.549703450577460284e+00,2.549999999999999822e+00,2.800000000147243995e+01,2.549703450577460284e+00,2.800000000000084199e+01,2.549999934525286172e+00
4.687546501415467640e-04,6.442452955614859800e-05,2.800000000000000000e+01,2.800000000184867233e+01,2.549662371658246496e+00,2.549999999999999822e+00,2.800000000184867233e+01,2.549662371658246496e+00,2.800000000000114042e+01,2.549999924093449000e+00
5.331791796976953620e-04,6.442452955614859800e-05,2.800000000000000000e+01,2.800000000225240626e+01,2.549622724054540157e+00,2.549999999999999822e+00,2.800000000225240626e+01,2.549622724054540157e+00,2.800000000000147082e+01,2.549999913661777473e+00
5.976037092538439600e-04,6.442452955614859800e-05,2.800000000000000000e+01,2.800000000268186895e+01,2.549584425779896080e+00,2.549999999999999822e+00,2.800000000268186895e+01,2.549584425779896080e+00,2.800000000000184031e+01,2.549999903230267151e+00
7.184298236851027926e-04,1.208261144312588325e-04,2.800000000000000000e+01,2.800000000355166563e+01,2.549515973629490784e+00,2.549999999999999822e+00,2.800000000355166563e+01,2.549515973629490784e+00,2.800000000000266454e+01,2.549999883666722589e+00
8.392559381163616251e-04,1.208261144312588325e-04,2.800000000000000000e+01,2.800000000449939819e+01,2.549451542264960846e+00,2.549999999999999822e+00,2.800000000449939819e+01,2.549451542264960846e+00,2.800000000000363087e+01,2.549999864103691394e+00
9.600820525476204577e-04,1.208261144312588325e-04,2.800000000000000000e+01,2.800000000551919044e+01,2.549390726809194430e+00,2.549999999999999822e+00,2.800000000551919044e+01,2.549390726809194430e+00,2.800000000000475708e+01,2.549999844541144256e+00
1.080908166978879290e-03,1.208261144312588325e-04,2.800000000000000000e+01,2.800000000660615740e+01,2.549333169187642856e+00,2.549999999999999822e+00,2.800000000660615740e+01,2.549333169187642856e+00,2.800000000000603251e+01,2.549999824979054974e+00
1.201734281410138123e-03,1.208261144312588325e-04,2.800000000000000000e+01,2.800000000775630937e+01,2.549278552229828243e+00,2.549999999999999822e+00,2.800000000775630937e+01,2.549278552229828243e+00,2.800000000000745004e+01,2.549999805417398679e+00
1.337143278016672673e-03,1.354089966065345502e-04,2.800000000000000000e+01,2.800000000911631304e+01,2.549220492010396022e+00,2.549999999999999822e+00,2.800000000911631304e+01,2.549220492010396022e+00,2.800000000000922995e+01,2.549999783495273675e+00
1.472552274623207223e-03,1.354089966065345502e-04,2.800000000000000000e+01,2.800000001054765519e+01,2.549165425013063757e+00,2.549999999999999822e+00,2.800000001054765519e+01,2.549165425013063757e+00,2.800000000001118394e+01,2.549999761573638946e+00
