time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.792662252195989630e-17,2.280796333961922014e-14,7.463690860082405783e-20,5.103639755966825801e-21
2.000000000000000000e+00,2.687220840447660377e-16,4.290840382089960804e-14,1.361325889475207525e-19,8.736746760121300929e-21
3.000000000000000000e+00,6.205226264171009483e-16,6.314862653436825160e-14,1.944670794203296799e-19,1.496493019581468923e-20
4.000000000000000000e+00,1.062393351993074118e-15,8.113250860921928497e-14,2.420836308921476993e-19,1.911705248627694308e-20
5.000000000000000000e+00,1.680031812837240084e-15,1.007141804020534482e-13,2.834545743702703202e-19,2.644814340537436878e-20
6.000000000000000000e+00,2.379637461940402400e-15,1.184620467613813380e-13,3.480030609380357579e-19,3.060026569583662563e-20
7.000000000000000000e+00,3.205162008002930613e-15,1.363127383911429358e-13,4.217039448549619751e-19,3.060026569583662563e-20
8.000000000000000000e+00,4.172487528113852247e-15,1.544446135207088249e-13,4.766183289499266048e-19,3.890451027676113935e-20
9.000000000000000000e+00,5.242281425103083017e-15,1.720471631900085930e-13,5.676605973178943246e-19,4.098057142199226929e-20
1.000000000000000000e+01,6.273349917674427088e-15,1.871667072608014972e-13,5.955994944890166437e-19,4.513269371245452916e-20
1.100000000000000000e+01,7.504687753048633122e-15,2.037273911115549564e-13,6.534281945820035293e-19,5.784856822699518646e-20
1.200000000000000000e+01,8.373838178367485429e-15,2.143736394200088641e-13,7.123648164593625041e-19,5.810807587014908222e-20
1.300000000000000000e+01,9.010028984426817987e-15,2.214510049810054866e-13,8.021305662496840645e-19,6.433625930584247202e-20
1.400000000000000000e+01,9.485577441339284135e-15,2.263773663308082252e-13,8.613080406888632220e-19,6.433625930584247202e-20
1.500000000000000000e+01,9.858172993823709055e-15,2.299069957295267197e-13,9.560112679964951574e-19,7.315951917307475919e-20
1.600000000000000000e+01,1.014979724616164253e-14,2.324921657676804162e-13,1.036504194156745943e-18,7.315951917307475919e-20
1.700000000000000000e+01,1.037929157345155558e-14,2.344220559975945505e-13,1.098620069850129250e-18,8.146376375399927893e-20
1.800000000000000000e+01,1.056640507329015242e-14,2.358880430151406493e-13,1.189180633094456700e-18,8.976800833492379867e-20
1.900000000000000000e+01,1.071544329428392239e-14,2.370193853222262913e-13,1.247563294079629775e-18,9.807225291584830637e-20
2.000000000000000000e+01,1.084397189342571114e-14,2.379075418997514994e-13,1.376708437727524725e-18,1.022243752063105662e-19
2.100000000000000000e+01,1.094732959302188436e-14,2.386096085276999828e-13,1.442220334542570316e-18,1.151997573640051133e-19
2.200000000000000000e+01,1.103537867535054859e-14,2.391763370105017895e-13,1.502529816022303311e-18,1.237635095880835288e-19
2.300000000000000000e+01,1.111228975729548249e-14,2.396344249119455934e-13,1.572906934586113357e-18,1.364793841026242041e-19
2.400000000000000000e+01,1.118031987858202117e-14,2.400092481342464437e-13,1.690105791167735219e-18,1.471191974719337134e-19
2.500000000000000000e+01,1.123583814921723019e-14,2.403166666162886453e-13,1.725944652366554099e-18,1.471191974719337134e-19
2.600000000000000000e+01,1.128755379857605586e-14,2.405712186353829287e-13,1.861640985695953628e-18,1.574995031980893752e-19
2.700000000000000000e+01,1.132435335931525896e-14,2.407850634780072877e-13,1.908655405763221552e-18,1.639871942769366487e-19
2.800000000000000000e+01,1.136336089369881334e-14,2.409656024489744451e-13,2.043870033968981100e-18,1.660632554221677666e-19
2.900000000000000000e+01,1.139270241012820437e-14,2.411199725207824088e-13,2.095749675785013286e-18,1.725509465010150401e-19
3.000000000000000000e+01,1.141586160035340869e-14,2.412508170165785291e-13,2.233806364220249026e-18,1.790386375798623377e-19
3.100000000000000000e+01,1.144314234138140468e-14,2.413634225826576081e-13,2.283229309905717236e-18,1.873428821607868574e-19
3.200000000000000000e+01,1.146512394566295446e-14,2.414601682098523318e-13,2.328654103064972994e-18,1.956471267417113531e-19
3.300000000000000000e+01,1.148828313588815878e-14,2.415410538981626497e-13,2.366082591171804233e-18,1.997992490321736130e-19
3.400000000000000000e+01,1.151114792962745065e-14,2.416155956109192558e-13,2.419359177846392670e-18,2.018753101774047309e-19
3.500000000000000000e+01,1.152822292581044065e-14,2.416790353664567779e-13,2.499418569395367551e-18,2.143316770487915345e-19
3.600000000000000000e+01,1.154721149915186947e-14,2.417366598110700179e-13,2.588004141632771006e-18,2.164077381940226524e-19
3.700000000000000000e+01,1.156134253047572234e-14,2.417842396277231342e-13,2.660548933252960962e-18,2.205598604844848882e-19
3.800000000000000000e+01,1.157409971153197904e-14,2.418270614627109793e-13,2.729384595421122917e-18,2.247119827749471722e-19
3.900000000000000000e+01,1.158734755339809298e-14,2.418656539806629323e-13,2.824280504778210960e-18,2.309401662106405259e-19
4.000000000000000000e+01,1.159333361527833648e-14,2.419000171815790943e-13,2.897692365620953112e-18,2.309401662106405259e-19
4.100000000000000000e+01,1.159971220580646483e-14,2.419322657239773355e-13,2.970429839290599369e-18,2.311996738537944698e-19
4.200000000000000000e+01,1.160707211795430450e-14,2.419613422785986956e-13,3.054920917977062607e-18,2.374278572894878235e-19
4.300000000000000000e+01,1.161541335172185708e-14,2.419883041747021349e-13,3.173613060441969062e-18,2.415799795799501074e-19
