time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
5.506310491737375167e-07,5.506310491737375167e-07,2.800000000000000000e+01,2.800000000000004619e+01,2.549997955286114948e+00,2.549999999999999822e+00,2.800000000000004619e+01,2.549997955286114948e+00,2.800000000000000000e+01,2.549999999899682290e+00
1.101262098347475033e-06,5.506310491737375167e-07,2.800000000000000000e+01,2.800000000000014211e+01,2.549995921839633528e+00,2.549999999999999822e+00,2.800000000000014211e+01,2.549995921839633528e+00,2.800000000000000000e+01,2.549999999799364758e+00
2.186429782141548286e-06,1.085167683794073252e-06,2.800000000000000000e+01,2.800000000000042988e+01,2.549991943501382252e+00,2.549999999999999822e+00,2.800000000000042988e+01,2.549991943501382252e+00,2.800000000000000000e+01,2.549999999601662459e+00
3.271597465935621327e-06,1.085167683794073041e-06,2.800000000000000000e+01,2.800000000000084555e+01,2.549988006904270410e+00,2.549999999999999822e+00,2.800000000000084555e+01,2.549988006904270410e+00,2.800000000000000000e+01,2.549999999403960604e+00
4.356765149729694367e-06,1.085167683794073041e-06,2.800000000000000000e+01,2.800000000000137490e+01,2.549984112928113333e+00,2.549999999999999822e+00,2.800000000000137490e+01,2.549984112928113333e+00,2.800000000000000000e+01,2.549999999206257861e+00
7.170294642808657726e-06,2.813529493078963358e-06,2.800000000000000000e+01,2.800000000000312994e+01,2.549974211760738907e+00,2.549999999999999822e+00,2.800000000000312994e+01,2.549974211760738907e+00,2.800000000000000000e+01,2.549999998693674996e+00
9.983824135887621931e-06,2.813529493078964205e-06,2.800000000000000000e+01,2.800000000000535039e+01,2.549964584227149444e+00,2.549999999999999822e+00,2.800000000000535039e+01,2.549964584227149444e+00,2.800000000000000000e+01,2.549999998181093908e+00
1.279735362896658698e-05,2.813529493078965052e-06,2.800000000000000000e+01,2.800000000000795097e+01,2.549955219347603830e+00,2.549999999999999822e+00,2.800000000000795097e+01,2.549955219347603830e+00,2.800000000000000000e+01,2.549999997668514151e+00
1.789337853052036739e-05,5.096024901553780411e-06,2.800000000000000000e+01,2.800000000001348255e+01,2.549938892283718950e+00,2.549999999999999822e+00,2.800000000001348255e+01,2.549938892283718950e+00,2.800000000000000000e+01,2.549999996740105690e+00
2.298940343207414781e-05,5.096024901553780411e-06,2.800000000000000000e+01,2.800000000001989520e+01,2.549923330811051603e+00,2.549999999999999822e+00,2.800000000001989520e+01,2.549923330811051603e+00,2.800000000000000000e+01,2.549999995811703890e+00
2.808542833362792822e-05,5.096024901553780411e-06,2.800000000000000000e+01,2.800000000002708234e+01,2.549908477369387416e+00,2.549999999999999822e+00,2.800000000002708234e+01,2.549908477369387416e+00,2.800000000000000711e+01,2.549999994883306975e+00
3.318145323518170524e-05,5.096024901553777023e-06,2.800000000000000000e+01,2.800000000003497647e+01,2.549894279923749618e+00,2.549999999999999822e+00,2.800000000003497647e+01,2.549894279923749618e+00,2.800000000000001066e+01,2.549999993954915389e+00
4.166396029655373967e-05,8.482507061372034432e-06,2.800000000000000000e+01,2.800000000004952128e+01,2.549871975713777772e+00,2.549999999999999822e+00,2.800000000004952128e+01,2.549871975713777772e+00,2.800000000000001066e+01,2.549999992409587080e+00
5.014646735792577411e-05,8.482507061372034432e-06,2.800000000000000000e+01,2.800000000006567191e+01,2.549851165453251411e+00,2.549999999999999822e+00,2.800000000006567191e+01,2.549851165453251411e+00,2.800000000000001776e+01,2.549999990864272981e+00
5.862897441929780854e-05,8.482507061372034432e-06,2.800000000000000000e+01,2.800000000008327561e+01,2.549831680960999325e+00,2.549999999999999822e+00,2.800000000008327561e+01,2.549831680960999325e+00,2.800000000000001776e+01,2.549999989318970428e+00
6.711148148066984297e-05,8.482507061372034432e-06,2.800000000000000000e+01,2.800000000010222223e+01,2.549813375014983841e+00,2.549999999999999822e+00,2.800000000010222223e+01,2.549813375014983841e+00,2.800000000000002842e+01,2.549999987773678978e+00
7.559398854204187740e-05,8.482507061372034432e-06,2.800000000000000000e+01,2.800000000012241941e+01,2.549796118942869949e+00,2.549999999999999822e+00,2.800000000012241941e+01,2.549796118942869949e+00,2.800000000000002842e+01,2.549999986228398630e+00
8.730739780813128077e-05,1.171340926608940337e-05,2.800000000000000000e+01,2.800000000015222668e+01,2.549773810364612370e+00,2.549999999999999822e+00,2.800000000015222668e+01,2.549773810364612370e+00,2.800000000000003908e+01,2.549999984094553529e+00
9.902080707422068414e-05,1.171340926608940337e-05,2.800000000000000000e+01,2.800000000018413004e+01,2.549753040296412365e+00,2.549999999999999822e+00,2.800000000018413004e+01,2.549753040296412365e+00,2.800000000000005684e+01,2.549999981960726192e+00
1.107342163403100875e-04,1.171340926608940337e-05,2.800000000000000000e+01,2.800000000021800162e+01,2.549733599907405335e+00,2.549999999999999822e+00,2.800000000021800162e+01,2.549733599907405335e+00,2.800000000000006750e+01,2.549999979826916618e+00
1.224476256063995044e-04,1.171340926608941692e-05,2.800000000000000000e+01,2.800000000025371705e+01,2.549715314177896985e+00,2.549999999999999822e+00,2.800000000025371705e+01,2.549715314177896985e+00,2.800000000000007816e+01,2.549999977693122588e+00
1.341610348724889214e-04,1.171340926608941692e-05,2.800000000000000000e+01,2.800000000029120173e+01,2.549698036006957214e+00,2.549999999999999822e+00,2.800000000029120173e+01,2.549698036006957214e+00,2.800000000000009592e+01,2.549999975559343213e+00
1.478486000862275739e-04,1.368756521373865249e-05,2.800000000000000000e+01,2.800000000033713121e+01,2.549678958362602277e+00,2.549999999999999822e+00,2.800000000033713121e+01,2.549678958362602277e+00,2.800000000000011724e+01,2.549999973065958159e+00
1.615361652999662263e-04,1.368756521373865249e-05,2.800000000000000000e+01,2.800000000038524561e+01,2.549660924396641715e+00,2.549999999999999822e+00,2.800000000038524561e+01,2.549660924396641715e+00,2.800000000000013856e+01,2.549999970572592645e+00
