time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
4.987376758085417199e-07,4.987376758085417199e-07,2.800000000000000000e+01,2.800000000000003908e+01,2.549997942171801313e+00,2.549999999999999822e+00,2.800000000000003908e+01,2.549997942171801313e+00,2.800000000000000000e+01,2.549999999899040581e+00
9.974753516170834398e-07,4.987376758085417199e-07,2.800000000000000000e+01,2.800000000000012079e+01,2.549995895642080956e+00,2.549999999999999822e+00,2.800000000000012079e+01,2.549995895642080956e+00,2.800000000000000000e+01,2.549999999798081340e+00
1.979401267403144160e-06,9.819259157860607200e-07,2.800000000000000000e+01,2.800000000000035882e+01,2.549991895538438857e+00,2.549999999999999822e+00,2.800000000000035882e+01,2.549991895538438857e+00,2.800000000000000000e+01,2.549999999599311007e+00
2.961327183189205092e-06,9.819259157860609318e-07,2.800000000000000000e+01,2.800000000000071054e+01,2.549987937210338895e+00,2.549999999999999822e+00,2.800000000000071054e+01,2.549987937210338895e+00,2.800000000000000000e+01,2.549999999400541562e+00
3.943253098975266023e-06,9.819259157860609318e-07,2.800000000000000000e+01,2.800000000000116529e+01,2.549984021542809121e+00,2.549999999999999822e+00,2.800000000000116529e+01,2.549984021542809121e+00,2.800000000000000000e+01,2.549999999201772116e+00
6.483876796725566709e-06,2.540623697750300685e-06,2.800000000000000000e+01,2.800000000000265032e+01,2.549974084523698004e+00,2.549999999999999822e+00,2.800000000000265032e+01,2.549974084523698004e+00,2.800000000000000000e+01,2.549999998687478175e+00
9.024500494475867394e-06,2.540623697750300685e-06,2.800000000000000000e+01,2.800000000000454747e+01,2.549964420371261919e+00,2.549999999999999822e+00,2.800000000000454747e+01,2.549964420371261919e+00,2.800000000000000000e+01,2.549999998173186899e+00
1.156512419222616808e-05,2.540623697750300685e-06,2.800000000000000000e+01,2.800000000000677147e+01,2.549955018208079682e+00,2.549999999999999822e+00,2.800000000000677147e+01,2.549955018208079682e+00,2.800000000000000000e+01,2.549999997658897843e+00
1.617361172392568070e-05,4.608487531699512616e-06,2.800000000000000000e+01,2.800000000001151790e+01,2.549938598690556724e+00,2.549999999999999822e+00,2.800000000001151790e+01,2.549938598690556724e+00,2.800000000000000000e+01,2.549999996726023177e+00
2.078209925562519501e-05,4.608487531699514311e-06,2.800000000000000000e+01,2.800000000001702105e+01,2.549922945580459732e+00,2.549999999999999822e+00,2.800000000001702105e+01,2.549922945580459732e+00,2.800000000000000000e+01,2.549999995793154728e+00
2.539058678732470932e-05,4.608487531699514311e-06,2.800000000000000000e+01,2.800000000002318501e+01,2.549908001539038072e+00,2.549999999999999822e+00,2.800000000002318501e+01,2.549908001539038072e+00,2.800000000000000000e+01,2.549999994860291164e+00
2.999907431902422363e-05,4.608487531699514311e-06,2.800000000000000000e+01,2.800000000002996359e+01,2.549893714704968506e+00,2.549999999999999822e+00,2.800000000002996359e+01,2.549893714704968506e+00,2.800000000000001066e+01,2.549999993927433817e+00
3.767306594899113095e-05,7.673991629966907323e-06,2.800000000000000000e+01,2.800000000004246559e+01,2.549871256254615304e+00,2.549999999999999822e+00,2.800000000004246559e+01,2.549871256254615304e+00,2.800000000000001066e+01,2.549999992374062607e+00
4.534705757895803827e-05,7.673991629966907323e-06,2.800000000000000000e+01,2.800000000005634604e+01,2.549850297024587764e+00,2.549999999999999822e+00,2.800000000005634604e+01,2.549850297024587764e+00,2.800000000000001066e+01,2.549999990820705165e+00
5.302104920892494559e-05,7.673991629966907323e-06,2.800000000000000000e+01,2.800000000007148060e+01,2.549830668914366161e+00,2.549999999999999822e+00,2.800000000007148060e+01,2.549830668914366161e+00,2.800000000000001776e+01,2.549999989267360156e+00
6.069504083889185292e-05,7.673991629966907323e-06,2.800000000000000000e+01,2.800000000008776979e+01,2.549812224686783146e+00,2.549999999999999822e+00,2.800000000008776979e+01,2.549812224686783146e+00,2.800000000000001776e+01,2.549999987714026695e+00
6.836903246885876024e-05,7.673991629966907323e-06,2.800000000000000000e+01,2.800000000010513901e+01,2.549794835580286634e+00,2.549999999999999822e+00,2.800000000010513901e+01,2.549794835580286634e+00,2.800000000000002842e+01,2.549999986160704779e+00
7.898451178520774732e-05,1.061547931634898708e-05,2.800000000000000000e+01,2.800000000013082158e+01,2.549772313726688111e+00,2.549999999999999822e+00,2.800000000013082158e+01,2.549772313726688111e+00,2.800000000000003553e+01,2.549999984012001342e+00
8.959999110155673441e-05,1.061547931634898708e-05,2.800000000000000000e+01,2.800000000015831603e+01,2.549751344628051974e+00,2.549999999999999822e+00,2.800000000015831603e+01,2.549751344628051974e+00,2.800000000000003908e+01,2.549999981863316112e+00
