time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
4.781508672699866683e-07,4.781508672699866683e-07,2.800000000000000000e+01,2.800000000000003908e+01,2.549998027544035040e+00,2.549999999999999822e+00,2.800000000000003908e+01,2.549998027544035040e+00,2.800000000000000000e+01,2.549999999903207915e+00
9.563017345399733366e-07,4.781508672699866683e-07,2.800000000000000000e+01,2.800000000000011013e+01,2.549996066409587314e+00,2.549999999999999822e+00,2.800000000000011013e+01,2.549996066409587314e+00,2.800000000000000000e+01,2.549999999806416007e+00
1.897802960363642683e-06,9.415012258236693467e-07,2.800000000000000000e+01,2.800000000000033396e+01,2.549992234045603379e+00,2.549999999999999822e+00,2.800000000000033396e+01,2.549992234045603379e+00,2.800000000000000000e+01,2.549999999615828905e+00
2.839304186187311818e-06,9.415012258236691350e-07,2.800000000000000000e+01,2.800000000000065725e+01,2.549988443511375991e+00,2.549999999999999822e+00,2.800000000000065725e+01,2.549988443511375991e+00,2.800000000000000000e+01,2.549999999425242247e+00
3.780805412010980953e-06,9.415012258236691350e-07,2.800000000000000000e+01,2.800000000000107647e+01,2.549984695663328971e+00,2.549999999999999822e+00,2.800000000000107647e+01,2.549984695663328971e+00,2.800000000000000000e+01,2.549999999234655590e+00
6.245408458042104668e-06,2.464603046031123714e-06,2.800000000000000000e+01,2.800000000000249045e+01,2.549975082820749250e+00,2.549999999999999822e+00,2.800000000000249045e+01,2.549975082820749250e+00,2.800000000000000000e+01,2.549999998735751117e+00
8.710011504073228382e-06,2.464603046031123714e-06,2.800000000000000000e+01,2.800000000000429523e+01,2.549965748556792366e+00,2.549999999999999822e+00,2.800000000000429523e+01,2.549965748556792366e+00,2.800000000000000000e+01,2.549999998236847976e+00
1.117461455010435294e-05,2.464603046031124561e-06,2.800000000000000000e+01,2.800000000000641265e+01,2.549956681136591907e+00,2.549999999999999822e+00,2.800000000000641265e+01,2.549956681136591907e+00,2.800000000000000000e+01,2.549999997737947055e+00
1.559327841707462044e-05,4.418663866970267497e-06,2.800000000000000000e+01,2.800000000001087486e+01,2.549941057705401803e+00,2.549999999999999822e+00,2.800000000001087486e+01,2.549941057705401803e+00,2.800000000000000000e+01,2.549999996843496763e+00
2.001194228404488794e-05,4.418663866970267497e-06,2.800000000000000000e+01,2.800000000001605116e+01,2.549926192486971832e+00,2.549999999999999822e+00,2.800000000001605116e+01,2.549926192486971832e+00,2.800000000000000000e+01,2.549999995949052245e+00
