time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.798531973798271082e-17,2.634920683941656186e-14,6.207116215339577134e-20,5.112161186143631846e-21
2.000000000000000000e+00,2.629550945495480309e-16,4.950366028135044250e-14,1.294993421634218461e-19,9.523791119759781451e-21
3.000000000000000000e+00,5.683393159738810387e-16,7.074081231985964803e-14,2.030346399440968202e-19,1.795778952226124154e-20
4.000000000000000000e+00,1.002351035359488469e-15,9.256560813557444193e-14,2.448978258454390988e-19,2.107188124010793644e-20
5.000000000000000000e+00,1.522888488590660803e-15,1.127103077588040379e-13,3.030878047811560177e-19,2.522400353057019029e-20
6.000000000000000000e+00,2.195489393371372025e-15,1.339658639347269942e-13,3.404681223756231334e-19,3.612332454303361944e-20
7.000000000000000000e+00,2.948561737598533870e-15,1.539688153541774850e-13,3.850981020808729529e-19,4.235150797872700924e-20
8.000000000000000000e+00,3.793096323412921428e-15,1.733693534283363067e-13,4.326544404122359507e-19,4.546559969657369812e-20
9.000000000000000000e+00,4.713122141453721518e-15,1.919870713523936593e-13,4.821255566100681395e-19,5.376984427749821786e-20
1.000000000000000000e+01,5.871142985315190598e-15,2.129194151904687122e-13,5.931104170967334669e-19,5.999802771319159563e-20
1.100000000000000000e+01,6.926413322332682865e-15,2.301678917241747149e-13,6.961953135557022328e-19,6.415015000365385549e-20
1.200000000000000000e+01,7.775428254667068878e-15,2.427602866998992854e-13,7.533255412194109929e-19,7.349242515719393418e-20
1.300000000000000000e+01,8.412183320657735211e-15,2.513876969545291300e-13,8.688384298682928277e-19,8.179666973811844188e-20
1.400000000000000000e+01,8.890332279862439054e-15,2.574101122473998467e-13,8.989931706081593254e-19,9.010091431904296162e-20
1.500000000000000000e+01,9.256708706581937414e-15,2.617098738451122605e-13,9.723086904261735200e-19,9.632909775473635142e-20
1.600000000000000000e+01,9.548418824561596142e-15,2.648548997258845716e-13,1.058726589607196871e-18,9.632909775473635142e-20
1.700000000000000000e+01,9.781445909682472800e-15,2.672042853392905063e-13,1.149672516950436537e-18,1.098234951987386900e-19
