time_s,step_s,temperature_min_C,temperature_max_C,moisture_min,moisture_max,surface_temperature_C,surface_moisture,mean_temperature_C,mean_moisture
1.123311894769046471e-06,1.123311894769046471e-06,2.800000000000000000e+01,2.800000000000010303e+01,2.549997678281871405e+00,2.549999999999999822e+00,2.800000000000010303e+01,2.549997678281871405e+00,2.800000000000000000e+01,2.549999999772608827e+00
2.246623789538092943e-06,1.123311894769046471e-06,2.800000000000000000e+01,2.800000000000031619e+01,2.549995364423652155e+00,2.549999999999999822e+00,2.800000000000031619e+01,2.549995364423652155e+00,2.800000000000000000e+01,2.549999999545217833e+00
4.676420967643076052e-06,2.429797178104983110e-06,2.800000000000000000e+01,2.800000000000109424e+01,2.549990383444748598e+00,2.549999999999999822e+00,2.800000000000109424e+01,2.549990383444748598e+00,2.800000000000000000e+01,2.549999999053356170e+00
7.106218145748058738e-06,2.429797178104982686e-06,2.800000000000000000e+01,2.800000000000228084e+01,2.549985437953079526e+00,2.549999999999999822e+00,2.800000000000228084e+01,2.549985437953079526e+00,2.800000000000000000e+01,2.549999998561495396e+00
9.536015323853041424e-06,2.429797178104982686e-06,2.800000000000000000e+01,2.800000000000383693e+01,2.549980528763158283e+00,2.549999999999999822e+00,2.800000000000383693e+01,2.549980528763158283e+00,2.800000000000000000e+01,2.549999998069635954e+00
1.527079759699747250e-05,5.734782273144431073e-06,2.800000000000000000e+01,2.800000000000866862e+01,2.549969084958675136e+00,2.549999999999999822e+00,2.800000000000866862e+01,2.549969084958675136e+00,2.800000000000000711e+01,2.549999996908757893e+00
2.100557987014190357e-05,5.734782273144431073e-06,2.800000000000000000e+01,2.800000000001491784e+01,2.549957838343052785e+00,2.549999999999999822e+00,2.800000000001491784e+01,2.549957838343052785e+00,2.800000000000000711e+01,2.549999995747885162e+00
2.674036214328633464e-05,5.734782273144431073e-06,2.800000000000000000e+01,2.800000000002231459e+01,2.549946784031718039e+00,2.549999999999999822e+00,2.800000000002231459e+01,2.549946784031718039e+00,2.800000000000000711e+01,2.549999994587017316e+00
3.782501819688890591e-05,1.108465605360257127e-05,2.800000000000000000e+01,2.800000000003935341e+01,2.549925944725549787e+00,2.549999999999999822e+00,2.800000000003935341e+01,2.549925944725549787e+00,2.800000000000001066e+01,2.549999992343211286e+00
4.890967425049147380e-05,1.108465605360256788e-05,2.800000000000000000e+01,2.800000000005932321e+01,2.549905771153727851e+00,2.549999999999999822e+00,2.800000000005932321e+01,2.549905771153727851e+00,2.800000000000001776e+01,2.549999990099423020e+00
5.999433030409404168e-05,1.108465605360256788e-05,2.800000000000000000e+01,2.800000000008184031e+01,2.549886229906170865e+00,2.549999999999999822e+00,2.800000000008184031e+01,2.549886229906170865e+00,2.800000000000001776e+01,2.549999987855652961e+00
7.107898635769660956e-05,1.108465605360256788e-05,2.800000000000000000e+01,2.800000000010667378e+01,2.549867289757562272e+00,2.549999999999999822e+00,2.800000000010667378e+01,2.549867289757562272e+00,2.800000000000002842e+01,2.549999985611899778e+00
8.987479735831792240e-05,1.879581100062131284e-05,2.800000000000000000e+01,2.800000000015351276e+01,2.549836465717978840e+00,2.549999999999999822e+00,2.800000000015351276e+01,2.549836465717978840e+00,2.800000000000004619e+01,2.549999981807294258e+00
1.086706083589392352e-04,1.879581100062131284e-05,2.800000000000000000e+01,2.800000000020577673e+01,2.549807154643275009e+00,2.549999999999999822e+00,2.800000000020577673e+01,2.549807154643275009e+00,2.800000000000006040e+01,2.549999978002734036e+00
1.274664193595605481e-04,1.879581100062131284e-05,2.800000000000000000e+01,2.800000000026292923e+01,2.549779236767986568e+00,2.549999999999999822e+00,2.800000000026292923e+01,2.549779236767986568e+00,2.800000000000008527e+01,2.549999974198216446e+00
1.462622303601818609e-04,1.879581100062131284e-05,2.800000000000000000e+01,2.800000000032457592e+01,2.549752602725322337e+00,2.549999999999999822e+00,2.800000000032457592e+01,2.549752602725322337e+00,2.800000000000011013e+01,2.549999970393740156e+00
1.650580413608031738e-04,1.879581100062131284e-05,2.800000000000000000e+01,2.800000000039038994e+01,2.549727152771418925e+00,2.549999999999999822e+00,2.800000000039038994e+01,2.549727152771418925e+00,2.800000000000014566e+01,2.549999966589302947e+00
1.952764571413112744e-04,3.021841578050810063e-05,2.800000000000000000e+01,2.800000000050433258e+01,2.549688492266350082e+00,2.549999999999999822e+00,2.800000000050433258e+01,2.549688492266350082e+00,2.800000000000019895e+01,2.549999960472908000e+00
